tiempo E_cin E_pot E_tot Presion
5e-06 0.00353028 -107.486 -107.483 2094.64
0.000255 0.00352907 -107.486 -107.483 2094.64
0.000505 0.00348858 -107.486 -107.483 2094.65
0.000755 0.00341025 -107.486 -107.483 2094.65
0.001005 0.003297 -107.486 -107.483 2094.65
0.001255 0.00315294 -107.486 -107.483 2094.65
0.001505 0.00298323 -107.486 -107.483 2094.63
0.001755 0.00279385 -107.486 -107.483 2094.63
0.002005 0.00259143 -107.485 -107.483 2094.6
0.002255 0.00238297 -107.485 -107.483 2094.6
0.002505 0.00217555 -107.485 -107.483 2094.59
0.002755 0.0019762 -107.485 -107.483 2094.61
0.003005 0.00179152 -107.485 -107.483 2094.62
0.003255 0.0016274 -107.484 -107.483 2094.61
0.003505 0.001489 -107.484 -107.483 2094.63
0.003755 0.00138028 -107.484 -107.483 2094.61
0.004005 0.00130412 -107.484 -107.483 2094.63
0.004255 0.00126239 -107.484 -107.483 2094.59
0.004505 0.00125527 -107.484 -107.483 2094.59
0.004755 0.00128175 -107.484 -107.483 2094.59
0.005005 0.00133963 -107.484 -107.483 2094.58
0.005255 0.00142576 -107.484 -107.483 2094.56
0.005505 0.00153604 -107.484 -107.483 2094.54
0.005755 0.00166551 -107.485 -107.483 2094.53
0.006005 0.00180878 -107.485 -107.483 2094.57
0.006255 0.00195987 -107.485 -107.483 2094.59
0.006505 0.00211273 -107.485 -107.483 2094.61
0.006755 0.00226111 -107.485 -107.483 2094.57
0.007005 0.00239981 -107.485 -107.483 2094.55
0.007255 0.00252394 -107.485 -107.483 2094.57
0.007505 0.00262897 -107.485 -107.483 2094.57
0.007755 0.00271135 -107.486 -107.483 2094.55
0.008005 0.00276927 -107.486 -107.483 2094.6
0.008255 0.00280098 -107.486 -107.483 2094.6
0.008505 0.00280657 -107.486 -107.483 2094.6
0.008755 0.00278748 -107.486 -107.483 2094.63
0.009005 0.0027455 -107.486 -107.483 2094.63
0.009255 0.00268298 -107.486 -107.483 2094.65
0.009505 0.00260401 -107.485 -107.483 2094.62
0.009755 0.00251325 -107.485 -107.483 2094.62
0.010005 0.00241545 -107.485 -107.483 2094.59
0.010255 0.00231596 -107.485 -107.483 2094.62
0.010505 0.00222005 -107.485 -107.483 2094.57
0.010755 0.00213234 -107.485 -107.483 2094.57
0.011005 0.00205767 -107.485 -107.483 2094.57
0.011255 0.00199997 -107.485 -107.483 2094.61
0.011505 0.00196252 -107.485 -107.483 2094.59
0.011755 0.00194778 -107.485 -107.483 2094.59
0.012005 0.0019574 -107.485 -107.483 2094.64
0.012255 0.0019921 -107.485 -107.483 2094.62
0.012505 0.00205142 -107.485 -107.483 2094.59
0.012755 0.00213429 -107.485 -107.483 2094.54
0.013005 0.00223834 -107.485 -107.483 2094.49
0.013255 0.00236093 -107.485 -107.483 2094.49
0.013505 0.00249777 -107.485 -107.483 2094.5
0.013755 0.00264487 -107.486 -107.483 2094.54
0.014005 0.00279815 -107.486 -107.483 2094.54
0.014255 0.00295225 -107.486 -107.483 2094.57
0.014505 0.00310375 -107.486 -107.483 2094.58
0.014755 0.00324764 -107.486 -107.483 2094.57
0.015005 0.00338086 -107.486 -107.483 2094.56
0.015255 0.00349999 -107.486 -107.483 2094.56
0.015505 0.00360251 -107.486 -107.483 2094.58
0.015755 0.00368664 -107.487 -107.483 2094.6
0.016005 0.00375202 -107.487 -107.483 2094.61
0.016255 0.00379848 -107.487 -107.483 2094.59
0.016505 0.00382712 -107.487 -107.483 2094.63
0.016755 0.00384016 -107.487 -107.483 2094.66
0.017005 0.00384077 -107.487 -107.483 2094.63
0.017255 0.00383211 -107.487 -107.483 2094.64
0.017505 0.00381841 -107.487 -107.483 2094.63
0.017755 0.00380418 -107.487 -107.483 2094.61
0.018005 0.00379375 -107.487 -107.483 2094.61
0.018255 0.00379178 -107.487 -107.483 2094.61
0.018505 0.00380285 -107.487 -107.483 2094.61
0.018755 0.00383128 -107.487 -107.483 2094.61
0.019005 0.00388084 -107.487 -107.483 2094.61
0.019255 0.0039548 -107.487 -107.483 2094.59
0.019505 0.00405532 -107.487 -107.483 2094.63
0.019755 0.00418404 -107.487 -107.483 2094.62
0.020005 0.00434179 -107.487 -107.483 2094.61
0.020255 0.00452877 -107.487 -107.483 2094.61
0.020505 0.00474424 -107.488 -107.483 2094.6
0.020755 0.004987 -107.488 -107.483 2094.59
0.021005 0.00525512 -107.488 -107.483 2094.6
0.021255 0.00554628 -107.488 -107.483 2094.6
0.021505 0.00585781 -107.489 -107.483 2094.61
0.021755 0.00618692 -107.489 -107.483 2094.6
0.022005 0.00653075 -107.489 -107.483 2094.61
0.022255 0.00688669 -107.49 -107.483 2094.62
0.022505 0.00725243 -107.49 -107.483 2094.64
0.022755 0.00762587 -107.49 -107.483 2094.6
0.023005 0.00800593 -107.491 -107.483 2094.57
0.023255 0.00839149 -107.491 -107.483 2094.55
0.023505 0.00878256 -107.492 -107.483 2094.53
0.023755 0.00917949 -107.492 -107.483 2094.53
0.024005 0.00958392 -107.492 -107.483 2094.51
0.024255 0.00999861 -107.493 -107.483 2094.51
0.024505 0.0104259 -107.493 -107.483 2094.47
0.024755 0.010869 -107.494 -107.483 2094.47
0.025005 0.0113303 -107.494 -107.483 2094.46
0.025255 0.0118135 -107.495 -107.483 2094.44
0.025505 0.0123233 -107.495 -107.483 2094.49
0.025755 0.0128639 -107.496 -107.483 2094.49
0.026005 0.0134381 -107.496 -107.483 2094.52
0.026255 0.0140496 -107.497 -107.483 2094.49
0.026505 0.0147019 -107.498 -107.483 2094.51
0.026755 0.0153976 -107.498 -107.483 2094.52
0.027005 0.0161389 -107.499 -107.483 2094.51
0.027255 0.0169276 -107.5 -107.483 2094.53
0.027505 0.0177652 -107.501 -107.483 2094.52
0.027755 0.018653 -107.502 -107.483 2094.53
0.028005 0.0195913 -107.502 -107.483 2094.57
0.028255 0.0205805 -107.503 -107.483 2094.53
0.028505 0.0216208 -107.504 -107.483 2094.51
0.028755 0.0227125 -107.506 -107.483 2094.5
0.029005 0.023855 -107.507 -107.483 2094.5
0.029255 0.025049 -107.508 -107.483 2094.44
0.029505 0.0262954 -107.509 -107.483 2094.42
0.029755 0.0275943 -107.51 -107.483 2094.42
0.030005 0.0289473 -107.512 -107.483 2094.43
0.030255 0.0303564 -107.513 -107.483 2094.44
0.030505 0.031824 -107.515 -107.483 2094.4
0.030755 0.0333546 -107.516 -107.483 2094.4
0.031005 0.0349531 -107.518 -107.483 2094.41
0.031255 0.0366255 -107.519 -107.483 2094.4
0.031505 0.0383788 -107.521 -107.483 2094.39
0.031755 0.0402204 -107.523 -107.483 2094.36
0.032005 0.0421586 -107.525 -107.483 2094.38
0.032255 0.0442036 -107.527 -107.483 2094.36
0.032505 0.0463647 -107.529 -107.483 2094.35
0.032755 0.0486529 -107.532 -107.483 2094.34
0.033005 0.051079 -107.534 -107.483 2094.3
0.033255 0.0536546 -107.537 -107.483 2094.32
0.033505 0.0563911 -107.539 -107.483 2094.3
0.033755 0.0592998 -107.542 -107.483 2094.25
0.034005 0.0623915 -107.545 -107.483 2094.23
0.034255 0.065677 -107.549 -107.483 2094.22
0.034505 0.0691667 -107.552 -107.483 2094.2
0.034755 0.0728707 -107.556 -107.483 2094.18
0.035005 0.0767987 -107.56 -107.483 2094.17
0.035255 0.0809602 -107.564 -107.483 2094.16
0.035505 0.0853645 -107.568 -107.483 2094.13
0.035755 0.0900206 -107.573 -107.483 2094.08
0.036005 0.0949372 -107.578 -107.483 2094.05
0.036255 0.100123 -107.583 -107.483 2094.02
0.036505 0.105588 -107.588 -107.483 2093.98
0.036755 0.111342 -107.594 -107.483 2093.91
0.037005 0.117396 -107.6 -107.483 2093.89
0.037255 0.123762 -107.607 -107.483 2093.83
0.037505 0.130453 -107.613 -107.483 2093.79
0.037755 0.137484 -107.62 -107.483 2093.72
0.038005 0.144871 -107.628 -107.483 2093.66
0.038255 0.15263 -107.636 -107.483 2093.61
0.038505 0.160784 -107.644 -107.483 2093.51
0.038755 0.169353 -107.652 -107.483 2093.43
0.039005 0.178361 -107.661 -107.483 2093.41
0.039255 0.187837 -107.671 -107.483 2093.35
0.039505 0.197808 -107.681 -107.483 2093.27
0.039755 0.208305 -107.691 -107.483 2093.21
0.040005 0.219361 -107.702 -107.483 2093.14
0.040255 0.231013 -107.714 -107.483 2093.06
0.040505 0.243297 -107.726 -107.483 2093
0.040755 0.256253 -107.739 -107.483 2092.92
0.041005 0.269922 -107.753 -107.483 2092.83
0.041255 0.284348 -107.767 -107.483 2092.72
0.041505 0.299576 -107.782 -107.483 2092.62
0.041755 0.315653 -107.799 -107.483 2092.51
0.042005 0.332627 -107.816 -107.483 2092.35
0.042255 0.350549 -107.833 -107.483 2092.2
0.042505 0.369471 -107.852 -107.483 2092.11
0.042755 0.389447 -107.872 -107.483 2092.02
0.043005 0.410533 -107.893 -107.483 2091.91
0.043255 0.432788 -107.916 -107.483 2091.83
0.043505 0.456271 -107.939 -107.483 2091.68
0.043755 0.481045 -107.964 -107.483 2091.52
0.044005 0.507177 -107.99 -107.483 2091.38
0.044255 0.534736 -108.018 -107.483 2091.15
0.044505 0.563796 -108.047 -107.483 2090.98
0.044755 0.594433 -108.077 -107.483 2090.78
0.045005 0.626728 -108.11 -107.483 2090.6
0.045255 0.660767 -108.144 -107.483 2090.41
0.045505 0.696639 -108.18 -107.483 2090.16
0.045755 0.734442 -108.217 -107.483 2089.9
0.046005 0.774279 -108.257 -107.483 2089.69
0.046255 0.816258 -108.299 -107.483 2089.42
0.046505 0.860493 -108.344 -107.483 2089.16
0.046755 0.907109 -108.39 -107.483 2088.87
0.047005 0.956234 -108.439 -107.483 2088.54
0.047255 1.00801 -108.491 -107.483 2088.18
0.047505 1.06257 -108.546 -107.483 2087.83
0.047755 1.12009 -108.603 -107.483 2087.45
0.048005 1.18071 -108.664 -107.483 2087.04
0.048255 1.24462 -108.728 -107.483 2086.63
0.048505 1.31199 -108.795 -107.483 2086.2
0.048755 1.38302 -108.866 -107.483 2085.76
0.049005 1.45791 -108.941 -107.483 2085.29
0.049255 1.53686 -109.02 -107.483 2084.81
0.049505 1.6201 -109.103 -107.483 2084.3
0.049755 1.70786 -109.191 -107.483 2083.71
0.050005 1.8004 -109.284 -107.483 2083.11
0.050255 1.89796 -109.381 -107.483 2082.49
0.050505 2.00081 -109.484 -107.483 2081.83
0.050755 2.10924 -109.593 -107.483 2081.14
0.051005 2.22353 -109.707 -107.483 2080.43
0.051255 2.34402 -109.827 -107.483 2079.66
0.051505 2.47101 -109.954 -107.483 2078.85
0.051755 2.60485 -110.088 -107.484 2077.98
0.052005 2.7459 -110.229 -107.484 2077.1
0.052255 2.89455 -110.378 -107.484 2076.15
0.052505 3.05117 -110.535 -107.484 2075.13
0.052755 3.2162 -110.7 -107.484 2074.04
0.053005 3.39006 -110.874 -107.484 2072.94
0.053255 3.57323 -111.057 -107.484 2071.81
0.053505 3.76617 -111.25 -107.484 2070.61
0.053755 3.9694 -111.453 -107.484 2069.35
0.054005 4.18346 -111.667 -107.484 2067.96
0.054255 4.40889 -111.893 -107.484 2066.44
0.054505 4.6463 -112.13 -107.484 2064.91
0.054755 4.89628 -112.38 -107.484 2063.32
0.055005 5.1595 -112.644 -107.484 2061.63
0.055255 5.43663 -112.921 -107.484 2059.84
0.055505 5.72838 -113.213 -107.484 2057.94
0.055755 6.0355 -113.52 -107.484 2056
0.056005 6.35876 -113.843 -107.484 2053.95
0.056255 6.69898 -114.184 -107.485 2051.75
0.056505 7.05702 -114.542 -107.485 2049.47
0.056755 7.43377 -114.919 -107.485 2047.06
0.057005 7.83015 -115.315 -107.485 2044.5
0.057255 8.24714 -115.732 -107.485 2041.84
0.057505 8.68575 -116.171 -107.485 2038.98
0.057755 9.14704 -116.632 -107.485 2035.98
0.058005 9.63209 -117.117 -107.485 2032.87
0.058255 10.142 -117.627 -107.485 2029.54
0.058505 10.6781 -118.164 -107.486 2026.12
0.058755 11.2415 -118.727 -107.486 2022.48
0.059005 11.8334 -119.319 -107.486 2018.66
0.059255 12.4553 -119.941 -107.486 2014.61
0.059505 13.1084 -120.595 -107.486 2010.39
0.059755 13.7943 -121.281 -107.486 2005.98
0.060005 14.5142 -122.001 -107.486 2001.34
0.060255 15.2697 -122.756 -107.487 1996.45
0.060505 16.0624 -123.549 -107.487 1991.33
0.060755 16.8938 -124.381 -107.487 1985.97
0.061005 17.7656 -125.253 -107.487 1980.34
0.061255 18.6793 -126.167 -107.487 1974.43
0.061505 19.6366 -127.124 -107.488 1968.25
0.061755 20.6393 -128.127 -107.488 1961.81
0.062005 21.689 -129.177 -107.488 1955.04
0.062255 22.7874 -130.276 -107.488 1947.95
0.062505 23.9364 -131.425 -107.488 1940.55
0.062755 25.1375 -132.626 -107.489 1932.83
0.063005 26.3927 -133.882 -107.489 1924.73
0.063255 27.7035 -135.193 -107.489 1916.27
0.063505 29.0718 -136.561 -107.489 1907.4
0.063755 30.4992 -137.989 -107.49 1898.2
0.064005 31.9871 -139.477 -107.49 1888.56
0.064255 33.537 -141.027 -107.49 1878.6
0.064505 35.1502 -142.641 -107.49 1868.18
0.064755 36.8278 -144.319 -107.491 1857.41
0.065005 38.5709 -146.062 -107.491 1846.22
0.065255 40.3801 -147.871 -107.491 1834.61
0.065505 42.2559 -149.747 -107.491 1822.65
0.065755 44.1983 -151.69 -107.492 1810.3
0.066005 46.2074 -153.699 -107.492 1797.46
0.066255 48.2825 -155.775 -107.492 1784.24
0.066505 50.4226 -157.915 -107.492 1770.71
0.066755 52.6261 -160.118 -107.492 1756.76
0.067005 54.8906 -162.383 -107.492 1742.43
0.067255 57.2133 -164.706 -107.493 1727.79
0.067505 59.5904 -167.083 -107.493 1712.82
0.067755 62.0172 -169.51 -107.493 1697.52
0.068005 64.4878 -171.98 -107.492 1682.05
0.068255 66.9953 -174.488 -107.492 1666.35
0.068505 69.5313 -177.023 -107.492 1650.57
0.068755 72.0859 -179.578 -107.492 1634.69
0.069005 74.6476 -182.139 -107.491 1618.86
0.069255 77.2028 -184.694 -107.491 1603.17
0.069505 79.7361 -187.226 -107.49 1587.68
0.069755 82.2297 -189.719 -107.489 1572.49
0.070005 84.6636 -192.152 -107.488 1557.77
0.070255 87.0154 -194.502 -107.487 1543.65
0.070505 89.2598 -196.745 -107.485 1530.29
0.070755 91.3693 -198.853 -107.483 1517.86
0.071005 93.314 -200.795 -107.481 1506.48
0.071255 95.062 -202.541 -107.479 1496.37
0.071505 96.5795 -204.055 -107.476 1487.76
0.071755 97.8321 -205.305 -107.473 1480.92
0.072005 98.7854 -206.255 -107.469 1475.97
0.072255 99.4068 -206.872 -107.465 1473.07
0.072505 99.6668 -207.128 -107.461 1472.45
0.072755 99.5412 -206.998 -107.456 1474.24
0.073005 99.0128 -206.464 -107.451 1478.48
0.073255 98.0744 -205.521 -107.446 1485.25
0.073505 96.7296 -204.17 -107.441 1494.52
0.073755 94.9952 -202.43 -107.435 1506.15
0.074005 92.9011 -200.33 -107.429 1519.93
0.074255 90.4897 -197.913 -107.424 1535.67
0.074505 87.8146 -195.232 -107.418 1553.02
0.074755 84.937 -192.349 -107.412 1571.58
0.075005 81.9225 -189.329 -107.407 1591.06
0.075255 78.8368 -186.238 -107.401 1610.99
0.075505 75.742 -183.138 -107.396 1630.97
0.075755 72.6944 -180.085 -107.39 1650.71
0.076005 69.7424 -177.127 -107.385 1669.85
0.076255 66.9271 -174.307 -107.38 1688.15
0.076505 64.2825 -171.657 -107.374 1705.35
0.076755 61.8377 -169.207 -107.369 1721.32
0.077005 59.6174 -166.981 -107.364 1735.85
0.077255 57.6439 -165.002 -107.359 1748.86
0.077505 55.9368 -163.29 -107.353 1760.16
0.077755 54.5131 -161.861 -107.348 1769.55
0.078005 53.3867 -160.73 -107.343 1777.08
0.078255 52.5666 -159.904 -107.338 1782.6
0.078505 52.0567 -159.389 -107.333 1786.05
0.078755 51.8547 -159.182 -107.328 1787.49
0.079005 51.9516 -159.274 -107.323 1786.93
0.079255 52.3312 -159.649 -107.317 1784.47
0.079505 52.9711 -160.283 -107.312 1780.27
0.079755 53.843 -161.15 -107.307 1774.43
0.080005 54.9138 -162.216 -107.302 1767.24
0.080255 56.1474 -163.444 -107.297 1758.88
0.080505 57.5059 -164.797 -107.291 1749.55
0.080755 58.9515 -166.237 -107.286 1739.54
0.081005 60.4475 -167.728 -107.28 1729.07
0.081255 61.9598 -169.235 -107.275 1718.39
0.081505 63.4575 -170.727 -107.269 1707.64
0.081755 64.9136 -172.177 -107.264 1697.01
0.082005 66.3046 -173.563 -107.258 1686.66
0.082255 67.611 -174.864 -107.253 1676.74
0.082505 68.8165 -176.064 -107.248 1667.4
0.082755 69.9077 -177.15 -107.243 1658.76
0.083005 70.8743 -178.112 -107.238 1650.84
0.083255 71.7081 -178.941 -107.233 1643.66
0.083505 72.4035 -179.631 -107.228 1637.46
0.083755 72.9571 -180.18 -107.223 1632.17
0.084005 73.3681 -180.587 -107.218 1627.76
0.084255 73.6386 -180.852 -107.214 1624.25
0.084505 73.7733 -180.983 -107.21 1621.66
0.084755 73.7805 -180.986 -107.205 1619.93
0.085005 73.6712 -180.872 -107.201 1618.99
0.085255 73.4601 -180.657 -107.197 1618.77
0.085505 73.1648 -180.358 -107.193 1619.16
0.085755 72.8053 -179.995 -107.19 1620.04
0.086005 72.404 -179.59 -107.187 1621.36
0.086255 71.9843 -179.168 -107.183 1622.89
0.086505 71.5701 -178.75 -107.18 1624.52
0.086755 71.1843 -178.362 -107.177 1626.08
0.087005 70.8486 -178.023 -107.175 1627.5
0.087255 70.5817 -177.754 -107.172 1628.59
0.087505 70.3985 -177.568 -107.169 1629.36
0.087755 70.3099 -177.477 -107.167 1629.6
0.088005 70.3223 -177.487 -107.164 1629.32
0.088255 70.4373 -177.599 -107.162 1628.49
0.088505 70.6522 -177.812 -107.16 1627.14
0.088755 70.9607 -178.118 -107.157 1625.28
0.089005 71.3528 -178.507 -107.155 1622.99
0.089255 71.8163 -178.968 -107.152 1620.39
0.089505 72.3378 -179.487 -107.149 1617.43
0.089755 72.9032 -180.05 -107.147 1614.22
0.090005 73.4992 -180.643 -107.144 1610.84
0.090255 74.1143 -181.256 -107.141 1607.41
0.090505 74.7391 -181.878 -107.138 1603.92
0.090755 75.3674 -182.503 -107.136 1600.39
0.091005 75.9962 -183.129 -107.133 1596.87
0.091255 76.6259 -183.756 -107.13 1593.35
0.091505 77.2597 -184.387 -107.127 1589.84
0.091755 77.9038 -185.028 -107.124 1586.24
0.092005 78.5655 -185.687 -107.122 1582.54
0.092255 79.253 -186.372 -107.119 1578.71
0.092505 79.9742 -187.091 -107.117 1574.73
0.092755 80.7347 -187.849 -107.114 1570.45
0.093005 81.5379 -188.649 -107.112 1565.91
0.093255 82.3833 -189.492 -107.109 1561.18
0.093505 83.2663 -190.373 -107.107 1556.24
0.093755 84.1779 -191.282 -107.104 1551.11
0.094005 85.1043 -192.206 -107.101 1545.95
0.094255 86.0278 -193.126 -107.099 1540.78
0.094505 86.9276 -194.023 -107.096 1535.72
0.094755 87.7804 -194.873 -107.093 1531.06
0.095005 88.5616 -195.651 -107.089 1526.86
0.095255 89.2468 -196.333 -107.086 1523.32
0.095505 89.8129 -196.896 -107.083 1520.49
0.095755 90.2385 -197.318 -107.079 1518.46
0.096005 90.5055 -197.581 -107.075 1517.42
0.096255 90.5992 -197.671 -107.072 1517.38
0.096505 90.5089 -197.577 -107.068 1518.58
0.096755 90.2281 -197.292 -107.064 1520.91
0.097005 89.7538 -196.814 -107.06 1524.49
0.097255 89.0874 -196.143 -107.056 1529.2
0.097505 88.2338 -195.285 -107.051 1535.05
0.097755 87.2011 -194.248 -107.047 1541.96
0.098005 86.0013 -193.044 -107.043 1549.86
0.098255 84.6491 -191.688 -107.039 1558.74
0.098505 83.1628 -190.198 -107.035 1568.41
0.098755 81.5637 -188.595 -107.031 1578.71
0.099005 79.8761 -186.903 -107.027 1589.49
0.099255 78.1269 -185.15 -107.023 1600.63
0.099505 76.3453 -183.364 -107.019 1611.88
0.099755 74.5618 -181.577 -107.015 1623.08
0.100005 72.8081 -179.82 -107.012 1634
0.100255 71.1159 -178.124 -107.008 1644.5
0.100505 69.5162 -176.521 -107.004 1654.37
0.100755 68.0393 -175.04 -107.001 1663.48
0.101005 66.7127 -173.71 -106.998 1671.54
0.101255 65.5612 -172.556 -106.994 1678.58
0.101505 64.6046 -171.596 -106.991 1684.35
0.101755 63.8565 -170.845 -106.988 1688.82
0.102005 63.3222 -170.307 -106.985 1691.96
0.102255 62.9963 -169.978 -106.982 1693.85
0.102505 62.8619 -169.84 -106.978 1694.67
0.102755 62.8901 -169.865 -106.975 1694.46
0.103005 63.0409 -170.012 -106.971 1693.59
0.103255 63.2661 -170.233 -106.967 1692.23
0.103505 63.5119 -170.475 -106.963 1690.77
0.103755 63.7241 -170.682 -106.958 1689.57
0.104005 63.8518 -170.805 -106.953 1688.84
0.104255 63.8524 -170.8 -106.948 1688.93
0.104505 63.695 -170.638 -106.943 1690.01
0.104755 63.3624 -170.3 -106.937 1692.1
0.105005 62.8535 -169.786 -106.932 1695.34
0.105255 62.1827 -169.11 -106.927 1699.54
0.105505 61.3794 -168.301 -106.922 1704.58
0.105755 60.4854 -167.402 -106.917 1710.14
0.106005 59.5511 -166.464 -106.913 1716.02
0.106255 58.6311 -165.539 -106.908 1721.84
0.106505 57.7787 -164.683 -106.904 1727.37
0.106755 57.0406 -163.941 -106.9 1732.22
0.107005 56.4512 -163.348 -106.897 1736.28
0.107255 56.03 -162.923 -106.893 1739.39
0.107505 55.7799 -162.669 -106.889 1741.56
0.107755 55.6886 -162.574 -106.886 1742.76
0.108005 55.7314 -162.613 -106.882 1743.24
0.108255 55.8765 -162.754 -106.878 1743.15
0.108505 56.0897 -162.963 -106.873 1742.6
0.108755 56.3388 -163.208 -106.869 1741.89
0.109005 56.5972 -163.462 -106.864 1741.1
0.109255 56.8456 -163.705 -106.86 1740.36
0.109505 57.0722 -163.928 -106.855 1739.69
0.109755 57.2717 -164.122 -106.851 1739.17
0.110005 57.4439 -164.29 -106.846 1738.85
0.110255 57.5926 -164.434 -106.842 1738.6
0.110505 57.7241 -164.562 -106.838 1738.46
0.110755 57.8457 -164.679 -106.833 1738.4
0.111005 57.9653 -164.794 -106.829 1738.28
0.111255 58.0904 -164.915 -106.825 1738.11
0.111505 58.2275 -165.048 -106.821 1737.88
0.111755 58.382 -165.199 -106.817 1737.48
0.112005 58.5572 -165.37 -106.813 1736.96
0.112255 58.7536 -165.562 -106.809 1736.26
0.112505 58.9691 -165.774 -106.805 1735.49
0.112755 59.1976 -165.998 -106.801 1734.68
0.113005 59.4297 -166.226 -106.797 1733.85
0.113255 59.6525 -166.445 -106.793 1733.02
0.113505 59.8502 -166.638 -106.788 1732.37
0.113755 60.0055 -166.789 -106.784 1731.94
0.114005 60.1013 -166.881 -106.78 1731.86
0.114255 60.1224 -166.897 -106.775 1732.14
0.114505 60.0572 -166.828 -106.77 1732.91
0.114755 59.8995 -166.665 -106.766 1734.19
0.115005 59.65 -166.411 -106.761 1735.97
0.115255 59.3163 -166.073 -106.757 1738.23
0.115505 58.9131 -165.665 -106.752 1740.83
0.115755 58.4611 -165.209 -106.748 1743.74
0.116005 57.9846 -164.728 -106.744 1746.72
0.116255 57.5101 -164.25 -106.74 1749.65
0.116505 57.0636 -163.799 -106.736 1752.38
0.116755 56.6677 -163.399 -106.732 1754.75
0.117005 56.3408 -163.069 -106.728 1756.69
0.117255 56.0958 -162.82 -106.724 1758.11
0.117505 55.9393 -162.66 -106.72 1759
0.117755 55.8726 -162.589 -106.717 1759.32
0.118005 55.8923 -162.605 -106.713 1759.08
0.118255 55.9918 -162.701 -106.709 1758.34
0.118505 56.1619 -162.867 -106.705 1757.15
0.118755 56.3922 -163.093 -106.701 1755.61
0.119005 56.6712 -163.368 -106.697 1753.71
0.119255 56.9866 -163.679 -106.693 1751.61
0.119505 57.3253 -164.014 -106.688 1749.4
0.119755 57.6731 -164.357 -106.684 1747.08
0.120005 58.0152 -164.695 -106.679 1744.83
0.120255 58.3361 -165.011 -106.675 1742.67
0.120505 58.6205 -165.291 -106.67 1740.72
0.120755 58.8543 -165.52 -106.666 1739.12
0.121005 59.0254 -165.686 -106.661 1737.84
0.121255 59.1251 -165.781 -106.656 1736.99
0.121505 59.1484 -165.8 -106.651 1736.66
0.121755 59.0951 -165.741 -106.646 1736.77
0.122005 58.9692 -165.611 -106.641 1737.33
0.122255 58.7796 -165.416 -106.637 1738.22
0.122505 58.539 -165.171 -106.632 1739.39
0.122755 58.2642 -164.891 -106.627 1740.73
0.123005 57.9752 -164.597 -106.622 1742.17
0.123255 57.6945 -164.312 -106.618 1743.57
0.123505 57.4466 -164.06 -106.613 1744.7
0.123755 57.2569 -163.866 -106.609 1745.37
0.124005 57.1505 -163.755 -106.604 1745.57
0.124255 57.1512 -163.751 -106.6 1745.02
0.124505 57.2798 -163.876 -106.596 1743.7
0.124755 57.5529 -164.145 -106.592 1741.43
0.125005 57.9812 -164.569 -106.588 1738.25
0.125255 58.5678 -165.152 -106.584 1734.15
0.125505 59.3076 -165.887 -106.58 1729.1
0.125755 60.1856 -166.761 -106.575 1723.26
0.126005 61.1768 -167.748 -106.571 1716.78
0.126255 62.2477 -168.814 -106.567 1709.83
0.126505 63.3579 -169.92 -106.562 1702.67
0.126755 64.4631 -171.02 -106.557 1695.61
0.127005 65.5192 -172.071 -106.552 1688.88
0.127255 66.4848 -173.031 -106.546 1682.8
0.127505 67.3248 -173.866 -106.541 1677.58
0.127755 68.0123 -174.548 -106.535 1673.29
0.128005 68.5296 -175.059 -106.53 1670.11
0.128255 68.8679 -175.392 -106.524 1668.07
0.128505 69.0271 -175.546 -106.519 1667.26
0.128755 69.0144 -175.528 -106.514 1667.56
0.129005 68.8428 -175.351 -106.508 1668.93
0.129255 68.5302 -175.033 -106.503 1671.17
0.129505 68.0977 -174.596 -106.498 1674.25
0.129755 67.5686 -174.062 -106.493 1677.99
0.130005 66.9669 -173.455 -106.489 1682.34
0.130255 66.3162 -172.8 -106.484 1687.01
0.130505 65.6388 -172.118 -106.479 1691.94
0.130755 64.9545 -171.429 -106.475 1696.93
0.131005 64.2804 -170.751 -106.471 1701.86
0.131255 63.6306 -170.097 -106.466 1706.71
0.131505 63.0166 -169.478 -106.462 1711.33
0.131755 62.4478 -168.905 -106.458 1715.68
0.132005 61.9327 -168.386 -106.453 1719.68
0.132255 61.4798 -167.929 -106.449 1723.21
0.132505 61.0986 -167.543 -106.445 1726.17
0.132755 60.7995 -167.24 -106.441 1728.59
0.133005 60.5939 -167.03 -106.437 1730.33
0.133255 60.4932 -166.926 -106.433 1731.38
0.133505 60.5074 -166.936 -106.429 1731.67
0.133755 60.6435 -167.068 -106.425 1731.13
0.134005 60.9033 -167.324 -106.421 1729.75
0.134255 61.2827 -167.7 -106.417 1727.59
0.134505 61.7705 -168.183 -106.413 1724.67
0.134755 62.348 -168.757 -106.409 1721.22
0.135005 62.9904 -169.395 -106.405 1717.29
0.135255 63.6675 -170.068 -106.4 1713.16
0.135505 64.3463 -170.742 -106.396 1708.95
0.135755 64.9931 -171.384 -106.391 1704.98
0.136005 65.575 -171.962 -106.386 1701.33
0.136255 66.063 -172.444 -106.381 1698.27
0.136505 66.4324 -172.809 -106.376 1695.86
0.136755 66.665 -173.036 -106.371 1694.32
0.137005 66.7489 -173.115 -106.366 1693.66
0.137255 66.679 -173.039 -106.361 1693.85
0.137505 66.4567 -172.812 -106.355 1695.01
0.137755 66.0893 -172.439 -106.35 1697.09
0.138005 65.589 -171.933 -106.344 1699.95
0.138255 64.9724 -171.311 -106.339 1703.59
0.138505 64.2594 -170.593 -106.334 1707.8
